"Feature Name|""ID""|""Class""|""County""|""State""|""Latitude""|""Longitude""|""Ele(ft)""|""Map""|""BGN Date""|""Entry Date""|"
"Liberty|""196218""|""Populated Place""|""Baca""|""CO""|""371829N""|""1024326W""|""4623""|""Springfield SW""|""""|""13-OCT-1978"""
"Liberty|""192561""|""Populated Place""|""Saguache""|""CO""|""375137N""|""1053545W""|""8274""|""Liberty""|""""|""13-OCT-1978"""
"Liberty|""178358""|""Populated Place""|""Weld""|""CO""|""401222N""|""1050033W""|""4990""|""Longmont""|""""|""13-OCT-1978"""
"Liberty Bell|""187122""|""Populated Place""|""San Miguel""|""CO""|""375607N""|""1074744W""|""8829""|""Telluride""|""""|""13-OCT-1978"""
"Liggett|""178718""|""Populated Place""|""Boulder""|""CO""|""400242N""|""1050802W""|""5062""|""Niwot""|""""|""13-OCT-1978"""
"Lime|""187079""|""Populated Place""|""San Miguel""|""CO""|""375718N""|""1075551W""|""7936""|""Gray Head""|""""|""13-OCT-1978"""
"Limon|""204819""|""Populated Place""|""Lincoln""|""CO""|""391550N""|""1034132W""|""5377""|""Limon""|""""|""13-OCT-1978"""
"Lincoln|""183117""|""Populated Place""|""Summit""|""CO""|""392915N""|""1055908W""|""10236""|""Boreas Pass""|""""|""13-OCT-1978"""
"Lincoln Hills|""181136""|""Populated Place""|""Gilpin""|""CO""|""395521N""|""1052730W""|""8192""|""Tungsten""|""""|""13-OCT-1978"""
"Lincoln Park|""192007""|""Populated Place""|""Fremont""|""CO""|""382545N""|""1051312W""|""5390""|""Canon City""|""""|""13-OCT-1978"""
"Lincoln Park Census Designated Place|""2408611""|""Census""|""Fremont""|""CO""|""382532N""|""1051247W""|""5394""|""Canon City""|""""|""11-MAR-2008"""
"Lindon|""204815""|""Populated Place""|""Washington""|""CO""|""394422N""|""1032450W""|""4918""|""Lindon""|""""|""13-OCT-1978"""
"Little Dam|""177696""|""Populated Place""|""Larimer""|""CO""|""402520N""|""1051322W""|""5325""|""Masonville""|""""|""13-OCT-1978"""
"Littleton|""169446""|""Populated Place""|""Arapahoe""|""CO""|""393648N""|""1050100W""|""5351""|""Littleton""|""""|""13-OCT-1978"""
"Living Springs|""184646""|""Populated Place""|""Adams""|""CO""|""395329N""|""1041802W""|""5072""|""Living Springs""|""""|""13-OCT-1978"""
"Lobatos|""204790""|""Populated Place""|""Conejos""|""CO""|""370446N""|""1055656W""|""7792""|""Lobatos""|""""|""13-OCT-1978"""
"Lochbuie|""1669461""|""Populated Place""|""Weld""|""CO""|""400026N""|""1044258W""|""5020""|""Hudson""|""""|""08-NOV-1995"""
"Lodi|""182917""|""Populated Place""|""Morgan""|""CO""|""401504N""|""1034214W""|""4275""|""Brush West""|""""|""13-OCT-1978"""
"Log Lane Village|""1669460""|""Populated Place""|""Morgan""|""CO""|""401614N""|""1034947W""|""4311""|""Fort Morgan""|""""|""08-NOV-1995"""
"Logan|""182791""|""Populated Place""|""Logan""|""CO""|""403443N""|""1032130W""|""4104""|""Atwood""|""""|""13-OCT-1978"""
"Loghill Village|""1852844""|""Populated Place""|""Ouray""|""CO""|""381143N""|""1074646W""|""7884""|""Ridgway""|""""|""21-JAN-2000"""
"Loghill Village Census Designated Place|""2408628""|""Census""|""Ouray""|""CO""|""381146N""|""1074644W""|""7874""|""Ridgway""|""""|""11-MAR-2008"""
"Logtown (historical)|""188006""|""Populated Place""|""La Plata""|""CO""|""373306N""|""1073529W""|""11562""|""Columbine Pass""|""""|""13-OCT-1978"""
"Loma|""174379""|""Populated Place""|""Mesa""|""CO""|""391145N""|""1084847W""|""4508""|""Mack""|""""|""13-OCT-1978"""
"Loma Census Designated Place|""2629991""|""Census""|""Mesa""|""CO""|""391227N""|""1084818W""|""4521""|""Mack""|""""|""30-AUG-2010"""
"Loma Linda|""184376""|""Populated Place""|""La Plata""|""CO""|""371327N""|""1074745W""|""6945""|""Loma Linda""|""""|""13-OCT-1978"""
"Lombard Village|""193795""|""Populated Place""|""Pueblo""|""CO""|""381330N""|""1043242W""|""4803""|""Southeast Pueblo""|""""|""13-OCT-1978"""
"Lone Pine Estates|""182606""|""Populated Place""|""Jefferson""|""CO""|""393542N""|""1051443W""|""7290""|""Indian Hills""|""""|""13-OCT-1978"""
"Lone Star|""182942""|""Populated Place""|""Washington""|""CO""|""402107N""|""1025105W""|""4206""|""Lone Star""|""""|""13-OCT-1978"""
"Lone Tree|""1721392""|""Populated Place""|""Douglas""|""CO""|""393153N""|""1045143W""|""5997""|""Parker""|""""|""30-DEC-1996"""
"Lonetree|""184546""|""Populated Place""|""Archuleta""|""CO""|""371005N""|""1071022W""|""7037""|""Lonetree Canyon""|""""|""13-OCT-1978"""
"Longmont|""202560""|""Populated Place""|""Boulder""|""CO""|""401002N""|""1050607W""|""4984""|""Longmont""|""""|""13-OCT-1978"""
"Longview|""183329""|""Populated Place""|""Jefferson""|""CO""|""392503N""|""1051138W""|""6220""|""Platte Canyon""|""""|""13-OCT-1978"""
"Los Cerritos|""192998""|""Populated Place""|""Conejos""|""CO""|""370854N""|""1055439W""|""7713""|""Manassa""|""""|""13-OCT-1978"""
"Los Fuertes|""203658""|""Populated Place""|""Costilla""|""CO""|""370804N""|""1052247W""|""8205""|""San Luis""|""""|""13-OCT-1978"""
"Louisville|""181261""|""Populated Place""|""Boulder""|""CO""|""395840N""|""1050755W""|""5335""|""Louisville""|""""|""13-OCT-1978"""
"Louviers|""183350""|""Populated Place""|""Douglas""|""CO""|""392840N""|""1050026W""|""5669""|""Kassler""|""""|""13-OCT-1978"""
"Louviers Census Designated Place|""2408145""|""Census""|""Douglas""|""CO""|""392848N""|""1050012W""|""5617""|""Kassler""|""""|""11-MAR-2008"""
"Loveland|""177720""|""Populated Place""|""Larimer""|""CO""|""402352N""|""1050430W""|""4984""|""Loveland""|""""|""13-OCT-1978"""
"Loveland Heights|""177641""|""Populated Place""|""Larimer""|""CO""|""402323N""|""1052751W""|""7303""|""Glen Haven""|""""|""13-OCT-1978"""
"Lowe|""180656""|""Populated Place""|""Weld""|""CO""|""402933N""|""1043544W""|""4698""|""Kersey""|""""|""13-OCT-1978"""
"Loyd|""171414""|""Populated Place""|""Moffat""|""CO""|""401813N""|""1074217W""|""6401""|""Monument Butte""|""""|""13-OCT-1978"""
"Lubers|""195420""|""Populated Place""|""Bent""|""CO""|""380744N""|""1025528W""|""3875""|""Lubers""|""""|""13-OCT-1978"""
"Lucerne|""180640""|""Populated Place""|""Weld""|""CO""|""402855N""|""1044159W""|""4754""|""Greeley""|""""|""13-OCT-1978"""
"Lucky Seven Summer Homes|""196949""|""Populated Place""|""Mineral""|""CO""|""373502N""|""1064423W""|""8560""|""Beaver Creek Reservoir""|""""|""01-DEC-1991"""
"Ludlow|""194575""|""Populated Place""|""Las Animas""|""CO""|""372000N""|""1043500W""|""6283""|""Ludlow""|""""|""13-OCT-1978"""
"Lujane|""188158""|""Populated Place""|""Montrose""|""CO""|""382914N""|""1074401W""|""6601""|""Cerro Summit""|""""|""13-OCT-1978"""
"Lycan|""196066""|""Populated Place""|""Baca""|""CO""|""373655N""|""1021203W""|""3862""|""Lycan""|""""|""13-OCT-1978"""
"Lyndale Park|""2354753""|""Populated Place""|""Jefferson""|""CO""|""394859N""|""1050426W""|""5413""|""Arvada""|""""|""28-SEP-2007"""
"Lynn|""194433""|""Populated Place""|""Las Animas""|""CO""|""372538N""|""1043828W""|""6345""|""Aguilar""|""""|""13-OCT-1978"""
"Lynn Census Designated Place|""2583261""|""Census""|""Las Animas""|""CO""|""372519N""|""1043835W""|""6358""|""Aguilar""|""""|""31-MAR-2010"""
"Lyons|""178311""|""Populated Place""|""Boulder""|""CO""|""401329N""|""1051617W""|""5371""|""Lyons""|""""|""13-OCT-1978"""
"Mack|""174372""|""Populated Place""|""Mesa""|""CO""|""391326N""|""1085154W""|""4521""|""Mack""|""""|""13-OCT-1978"""
"Mad Creek|""196770""|""Populated Place""|""Routt""|""CO""|""403358N""|""1065318W""|""6732""|""Mad Creek""|""""|""01-NOV-1991"""
"Madrid (historical)|""194645""|""Populated Place""|""Las Animas""|""CO""|""370739N""|""1043829W""|""6286""|""Madrid""|""""|""13-OCT-1978"""
"Magnolia|""181203""|""Populated Place""|""Boulder""|""CO""|""395938N""|""1052155W""|""7192""|""Eldorado Springs""|""""|""13-OCT-1978"""
"Maher|""186732""|""Populated Place""|""Montrose""|""CO""|""383842N""|""1073505W""|""6808""|""Crawford""|""""|""13-OCT-1978"""
"Maitland|""196406""|""Populated Place""|""Huerfano""|""CO""|""373924N""|""1045002W""|""6263""|""Walsenburg North""|""""|""31-AUG-1992"""
"Malachite|""192592""|""Populated Place""|""Huerfano""|""CO""|""374516N""|""1051539W""|""7490""|""Creager Reservoir""|""""|""13-OCT-1978"""
"Maloy|""180777""|""Populated Place""|""Weld""|""CO""|""401440N""|""1045812W""|""4974""|""Gowanda""|""""|""13-OCT-1978"""
"Malta|""180146""|""Populated Place""|""Lake""|""CO""|""391346N""|""1062103W""|""9590""|""Leadville South""|""""|""13-OCT-1978"""
"Manassa|""192989""|""Populated Place""|""Conejos""|""CO""|""371027N""|""1055615W""|""7687""|""Manassa""|""""|""13-OCT-1978"""
"Mancos|""179088""|""Populated Place""|""Montezuma""|""CO""|""372042N""|""1081721W""|""7027""|""Mancos""|""""|""13-OCT-1978"""
"Manhattan (historical)|""203889""|""Populated Place""|""Larimer""|""CO""|""404356N""|""1053600W""|""8474""|""Rustic""|""""|""13-OCT-1978"""
"Manila|""184766""|""Populated Place""|""Adams""|""CO""|""394523N""|""1043121W""|""5538""|""Manila""|""""|""13-OCT-1978"""
"Manzanola|""204826""|""Populated Place""|""Otero""|""CO""|""380634N""|""1035158W""|""4255""|""Manzanola""|""""|""13-OCT-1978"""
"Maple Grove|""2120654""|""Populated Place""|""Boulder""|""CO""|""395749N""|""1050544W""|""5243""|""Lafayette""|""""|""17-MAY-2007"""
"Maplewood Acres|""2354743""|""Populated Place""|""Jefferson""|""CO""|""394929N""|""1050721W""|""5436""|""Arvada""|""""|""28-SEP-2007"""
"Marble|""175531""|""Populated Place""|""Gunnison""|""CO""|""390420N""|""1071120W""|""7992""|""Marble""|""""|""13-OCT-1978"""
"Marcott|""182680""|""Populated Place""|""Logan""|""CO""|""405243N""|""1024327W""|""3674""|""Julesburg Reservoir""|""""|""13-OCT-1978"""
"Mariano|""179161""|""Populated Place""|""Montezuma""|""CO""|""371046N""|""1085224W""|""5590""|""Mariano Wash East""|""""|""13-OCT-1978"""
"Marigold|""191259""|""Populated Place""|""Teller""|""CO""|""383940N""|""1051317W""|""6886""|""Cripple Creek South""|""""|""13-OCT-1978"""
"Marlman|""195512""|""Populated Place""|""Bent""|""CO""|""380537N""|""1032057W""|""4032""|""Cornelia""|""""|""13-OCT-1978"""
"Marnett|""178325""|""Populated Place""|""Boulder""|""CO""|""401006N""|""1050802W""|""5000""|""Hygiene""|""""|""13-OCT-1978"""
"Marshall|""181244""|""Populated Place""|""Boulder""|""CO""|""395720N""|""1051347W""|""5512""|""Louisville""|""""|""13-OCT-1978"""
"Marshdale|""182555""|""Populated Place""|""Jefferson""|""CO""|""393533N""|""1051844W""|""7766""|""Conifer""|""""|""13-OCT-1978"""
"Marvel|""202656""|""Populated Place""|""La Plata""|""CO""|""370645N""|""1080736W""|""6735""|""Redmesa""|""""|""13-OCT-1978"""
"Maryvale|""180963""|""Populated Place""|""Grand""|""CO""|""395559N""|""1054714W""|""8697""|""Fraser""|""""|""13-OCT-1978"""
"Mason Corner|""180639""|""Populated Place""|""Weld""|""CO""|""402801N""|""1044207W""|""4737""|""Greeley""|""""|""13-OCT-1978"""
"Masontown|""176221""|""Populated Place""|""Summit""|""CO""|""393359N""|""1060601W""|""9334""|""Frisco""|""""|""13-OCT-1978"""
"Masonville|""204676""|""Populated Place""|""Larimer""|""CO""|""402915N""|""1051239W""|""5387""|""Masonville""|""""|""13-OCT-1978"""
"Massadona|""170927""|""Populated Place""|""Moffat""|""CO""|""401510N""|""1083825W""|""5794""|""Skull Creek""|""""|""13-OCT-1978"""
"Masters|""180762""|""Populated Place""|""Weld""|""CO""|""401834N""|""1041442W""|""4455""|""Masters""|""""|""13-OCT-1978"""
"Matheson|""195128""|""Populated Place""|""Elbert""|""CO""|""391018N""|""1035832W""|""5797""|""Matheson""|""""|""13-OCT-1978"""
"Matthews|""180672""|""Populated Place""|""Weld""|""CO""|""402847N""|""1042952W""|""4652""|""Barnesville""|""""|""13-OCT-1978"""
"Maxeyville|""190399""|""Populated Place""|""Rio Grande""|""CO""|""373705N""|""1060858W""|""7677""|""Monte Vista""|""""|""13-OCT-1978"""
"May Valley|""195438""|""Populated Place""|""Prowers""|""CO""|""381206N""|""1023650W""|""3760""|""May Valley""|""""|""13-OCT-1978"""
"Maybell|""170708""|""Populated Place""|""Moffat""|""CO""|""403104N""|""1080513W""|""5922""|""Maybell""|""""|""13-OCT-1978"""
"Maybell Census Designated Place|""2583264""|""Census""|""Moffat""|""CO""|""403108N""|""1080520W""|""5922""|""Maybell""|""""|""31-MAR-2010"""
"Maysville|""203904""|""Populated Place""|""Chaffee""|""CO""|""383219N""|""1061125W""|""8232""|""Maysville""|""""|""13-OCT-1978"""
"Maysville Census Designated Place|""2583265""|""Census""|""Chaffee""|""CO""|""383150N""|""1061256W""|""9504""|""Maysville""|""""|""31-MAR-2010"""
"McArthur Ranch|""2085573""|""Populated Place""|""Douglas""|""CO""|""393102N""|""1045421W""|""6053""|""Highlands Ranch""|""""|""30-MAR-2006"""
"McArthur Ranch Census Designated Place|""2583262""|""Census""|""Douglas""|""CO""|""393101N""|""1045405W""|""6053""|""Highlands Ranch""|""""|""31-MAR-2010"""
"McClave|""195421""|""Populated Place""|""Bent""|""CO""|""380815N""|""1025102W""|""3868""|""McClave""|""""|""13-OCT-1978"""
"McClellands|""177434""|""Populated Place""|""Larimer""|""CO""|""403141N""|""1050451W""|""5046""|""Fort Collins""|""""|""13-OCT-1978"""
"McCoy|""175753""|""Populated Place""|""Eagle""|""CO""|""395458N""|""1064332W""|""6706""|""McCoy""|""""|""13-OCT-1978"""
"McCoy Census Designated Place|""2583263""|""Census""|""Eagle""|""CO""|""395452N""|""1064333W""|""6699""|""McCoy""|""""|""31-MAR-2010"""
"McGregor|""171403""|""Populated Place""|""Routt""|""CO""|""402846N""|""1070206W""|""6503""|""Milner""|""""|""13-OCT-1978"""
"McKay Landing|""2355033""|""Populated Place""|""Broomfield""|""CO""|""395712N""|""1050114W""|""5266""|""Lafayette""|""""|""17-OCT-2007"""
"McKenzie Junction|""192215""|""Populated Place""|""Custer""|""CO""|""380951N""|""1051127W""|""8359""|""Hardscrabble Mountain""|""""|""13-OCT-1978"""
"Mead|""202568""|""Populated Place""|""Weld""|""CO""|""401400N""|""1045955W""|""5003""|""Gowanda""|""""|""13-OCT-1978"""
"Meadow Hills|""2354672""|""Populated Place""|""Arapahoe""|""CO""|""393828N""|""1044902W""|""5712""|""Fitzsimons""|""""|""28-SEP-2007"""
"Meadow Lake|""2354923""|""Populated Place""|""Jefferson""|""CO""|""394825N""|""1050832W""|""5538""|""Golden""|""""|""17-OCT-2007"""
"Meadow Wood Farms|""2354931""|""Populated Place""|""Jefferson""|""CO""|""395017N""|""1051047W""|""5673""|""Golden""|""""|""17-OCT-2007"""
"Meadowbrook Heights|""2355364""|""Populated Place""|""Jefferson""|""CO""|""393344N""|""1050518W""|""5564""|""Littleton""|""""|""17-OCT-2007"""
"Meadowood|""2354671""|""Populated Place""|""Arapahoe""|""CO""|""393932N""|""1044814W""|""5673""|""Fitzsimons""|""""|""28-SEP-2007"""
"Medina Plaza|""194629""|""Populated Place""|""Las Animas""|""CO""|""370740N""|""1044732W""|""6690""|""Weston""|""""|""13-OCT-1978"""
"Meeker|""173407""|""Populated Place""|""Rio Blanco""|""CO""|""400215N""|""1075447W""|""6240""|""Meeker""|""""|""13-OCT-1978"""
"Meeker Park|""178235""|""Populated Place""|""Boulder""|""CO""|""401402N""|""1053151W""|""8497""|""Allenspark""|""""|""13-OCT-1978"""
"Melina|""195521""|""Populated Place""|""Bent""|""CO""|""380558N""|""1031112W""|""3930""|""Las Animas""|""""|""13-OCT-1978"""
"Melrose|""2354905""|""Populated Place""|""Jefferson""|""CO""|""394623N""|""1050527W""|""5436""|""Arvada""|""""|""17-OCT-2007"""
"Meredith|""179732""|""Populated Place""|""Pitkin""|""CO""|""392147N""|""1064348W""|""7772""|""Meredith""|""""|""13-OCT-1978"""
"Meridian|""1852845""|""Populated Place""|""Douglas""|""CO""|""393306N""|""1045132W""|""5889""|""Parker""|""""|""21-JAN-2000"""
"Meridian Census Designated Place|""2408817""|""Census""|""Douglas""|""CO""|""393220N""|""1045051W""|""5964""|""Parker""|""""|""11-MAR-2008"""
"Merino|""204720""|""Populated Place""|""Logan""|""CO""|""402857N""|""1032105W""|""4035""|""Merino""|""""|""13-OCT-1978"""
"Mesa|""174463""|""Populated Place""|""Mesa""|""CO""|""390959N""|""1080820W""|""5636""|""Mesa""|""""|""13-OCT-1978"""
"Mesa Heights|""2354937""|""Populated Place""|""Jefferson""|""CO""|""395021N""|""1050737W""|""5659""|""Golden""|""""|""17-OCT-2007"""
"Mesa Lakes Resort|""197931""|""Populated Place""|""Mesa""|""CO""|""390257N""|""1080529W""|""9803""|""Mesa Lakes""|""""|""01-NOV-1992"""
"Mesita|""204792""|""Populated Place""|""Costilla""|""CO""|""370554N""|""1053607W""|""7674""|""Garcia""|""""|""13-OCT-1978"""
"Messex|""182869""|""Populated Place""|""Washington""|""CO""|""402546N""|""1032612W""|""4088""|""Messex""|""""|""13-OCT-1978"""
"Meyers Corner|""177233""|""Populated Place""|""Larimer""|""CO""|""404005N""|""1050110W""|""5161""|""Wellington""|""""|""13-OCT-1978"""
"Mid Vail|""176156""|""Populated Place""|""Eagle""|""CO""|""393654N""|""1062204W""|""10138""|""Red Cliff""|""""|""13-OCT-1978"""
"Middleton|""187624""|""Populated Place""|""San Juan""|""CO""|""375118N""|""1073420W""|""9793""|""Howardsville""|""""|""13-OCT-1978"""
"Midland|""191226""|""Populated Place""|""Teller""|""CO""|""385130N""|""1050942W""|""8966""|""Cripple Creek North""|""""|""13-OCT-1978"""
"Midland Census Designated Place|""2583266""|""Census""|""Teller""|""CO""|""385049N""|""1050928W""|""9406""|""Cripple Creek North""|""""|""31-MAR-2010"""
"Midway|""196267""|""Populated Place""|""Baca""|""CO""|""370857N""|""1021110W""|""3845""|""Midway""|""""|""13-OCT-1978"""
"Midway|""193438""|""Populated Place""|""El Paso""|""CO""|""385033N""|""1045826W""|""8999""|""Manitou Springs""|""""|""13-OCT-1978"""
"Midway|""177662""|""Populated Place""|""Larimer""|""CO""|""402549N""|""1051922W""|""6099""|""Drake""|""""|""13-OCT-1978"""
"Midway|""191287""|""Populated Place""|""Teller""|""CO""|""384424N""|""1050834W""|""10433""|""Cripple Creek South""|""""|""13-OCT-1978"""
"Midway|""182979""|""Populated Place""|""Washington""|""CO""|""401335N""|""1032352W""|""4449""|""Pinneo""|""""|""13-OCT-1978"""
"Midway (historical)|""188362""|""Populated Place""|""Gunnison""|""CO""|""382038N""|""1070314W""|""8556""|""Powderhorn""|""""|""13-OCT-1978"""
"Milliken|""180708""|""Populated Place""|""Weld""|""CO""|""401946N""|""1045119W""|""4751""|""Milliken""|""""|""13-OCT-1978"""
"Millwood|""178848""|""Populated Place""|""Montezuma""|""CO""|""372518N""|""1082001W""|""7625""|""Millwood""|""""|""13-OCT-1978"""
"Milner|""171404""|""Populated Place""|""Routt""|""CO""|""402905N""|""1070110W""|""6522""|""Milner""|""""|""13-OCT-1978"""
"Mindeman|""195796""|""Populated Place""|""Otero""|""CO""|""374225N""|""1035500W""|""4718""|""Bloom""|""""|""13-OCT-1978"""
"Mineral Hot Springs|""192093""|""Populated Place""|""Saguache""|""CO""|""381008N""|""1055533W""|""7749""|""Villa Grove""|""""|""13-OCT-1978"""
"Minnehaha|""193440""|""Populated Place""|""El Paso""|""CO""|""385058N""|""1045734W""|""8346""|""Manitou Springs""|""""|""13-OCT-1978"""
"Minturn|""176136""|""Populated Place""|""Eagle""|""CO""|""393511N""|""1062551W""|""7861""|""Minturn""|""""|""13-OCT-1978"""
"Mirage (historical)|""192260""|""Populated Place""|""Saguache""|""CO""|""380610N""|""1055152W""|""7657""|""Mirage""|""""|""13-OCT-1978"""
"Miramonte|""181197""|""Populated Place""|""Boulder""|""CO""|""395550N""|""1052222W""|""7825""|""Eldorado Springs""|""""|""13-OCT-1978"""
"Mishawaka|""177180""|""Populated Place""|""Larimer""|""CO""|""404114N""|""1052157W""|""5879""|""Poudre Park""|""""|""13-OCT-1978"""
"Mission Viejo|""2354673""|""Populated Place""|""Arapahoe""|""CO""|""393847N""|""1044800W""|""5669""|""Fitzsimons""|""""|""28-SEP-2007"""
"Mitchell|""179560""|""Populated Place""|""Eagle""|""CO""|""392330N""|""1061909W""|""9895""|""Pando""|""""|""13-OCT-1978"""
"Model|""204809""|""Populated Place""|""Las Animas""|""CO""|""372220N""|""1041442W""|""5617""|""Model""|""""|""13-OCT-1978"""
"Moffat|""203585""|""Populated Place""|""Saguache""|""CO""|""375956N""|""1055436W""|""7566""|""Moffat South""|""""|""13-OCT-1978"""
"Mogote|""190923""|""Populated Place""|""Conejos""|""CO""|""370334N""|""1060532W""|""8074""|""Antonito""|""""|""13-OCT-1978"""
"Molina|""204661""|""Populated Place""|""Mesa""|""CO""|""391121N""|""1080337W""|""5610""|""Molina""|""""|""13-OCT-1978"""
"Monson|""194391""|""Populated Place""|""Huerfano""|""CO""|""373058N""|""1044215W""|""6404""|""Pryor""|""""|""13-OCT-1978"""
"Montbello|""184755""|""Populated Place""|""Denver""|""CO""|""394737N""|""1045001W""|""5295""|""Montbello""|""""|""13-OCT-1978"""
"Monte Vista|""204764""|""Populated Place""|""Rio Grande""|""CO""|""373445N""|""1060853W""|""7664""|""Monte Vista""|""""|""13-OCT-1978"""
"Monte Vista Estates|""185123""|""Populated Place""|""Douglas""|""CO""|""392155N""|""1045517W""|""6365""|""Dawson Butte""|""""|""13-OCT-1978"""
